MedInc,Latitude,Longitude,Cluster
3.684,34.120,-118.210,4
2.514,34.120,-118.210,4
4.062,34.110,-118.200,2
2.521,34.110,-118.200,4
3.000,34.110,-118.200,4
2.812,34.120,-118.200,4
2.987,34.120,-118.190,4
2.167,34.110,-118.190,4
2.493,34.120,-118.190,4
2.659,34.110,-118.180,4
2.398,34.110,-118.180,4
2.286,34.110,-118.190,4
3.423,34.110,-118.190,4
3.212,34.100,-118.190,4
2.179,34.110,-118.200,4
1.935,34.110,-118.200,4
2.070,34.100,-118.200,4
4.381,34.110,-118.210,2
5.272,34.100,-118.210,2
3.038,34.100,-118.210,4
4.121,34.100,-118.220,2
2.712,34.100,-118.230,4
2.279,34.100,-118.230,4
3.744,34.100,-118.210,4
2.771,34.090,-118.210,4
4.047,34.100,-118.220,4
2.169,34.100,-118.230,4
2.521,34.090,-118.220,4
2.480,34.090,-118.220,4
2.819,34.090,-118.220,4
2.048,34.090,-118.230,4
4.653,34.130,-118.230,2
3.589,34.130,-118.230,4
4.825,34.130,-118.220,2
4.577,34.130,-118.230,2
4.289,34.130,-118.230,2
2.975,34.130,-118.230,4
3.092,34.120,-118.220,4
3.564,34.120,-118.210,4
5.208,34.110,-118.220,2
5.205,34.120,-118.220,2
2.284,34.120,-118.230,4
3.181,34.120,-118.240,4
4.509,34.120,-118.230,2
5.505,34.110,-118.230,2
3.339,34.110,-118.230,4
2.889,34.120,-118.250,4
2.611,34.120,-118.240,4
0.891,34.120,-118.240,4
2.768,34.110,-118.240,4
2.217,34.110,-118.240,4
3.133,34.110,-118.230,4
3.131,34.120,-118.260,4
3.667,34.110,-118.260,4
2.867,34.110,-118.250,4
2.747,34.110,-118.250,4
3.015,34.110,-118.250,4
3.169,34.100,-118.240,4
3.438,34.110,-118.250,4
2.625,34.100,-118.250,4
3.718,34.100,-118.250,4
3.567,34.110,-118.260,4
2.768,34.140,-118.270,4
2.107,34.130,-118.270,4
2.939,34.130,-118.270,4
3.052,34.110,-118.270,4
4.409,34.110,-118.270,2
3.618,34.110,-118.280,4
3.144,34.110,-118.280,4
12.876,34.120,-118.280,3
2.735,34.120,-118.260,4
3.839,34.120,-118.260,4
3.575,34.120,-118.270,4
5.296,34.110,-118.290,2
3.046,34.110,-118.290,4
2.942,34.100,-118.290,4
3.517,34.100,-118.290,4
2.379,34.110,-118.290,4
12.959,34.110,-118.290,3
3.233,34.110,-118.290,4
3.581,34.110,-118.300,4
2.067,34.100,-118.300,4
8.439,34.110,-118.300,3
6.939,34.110,-118.300,2
5.866,34.110,-118.310,2
8.007,34.120,-118.310,2
7.269,34.130,-118.310,2
4.150,34.120,-118.320,2
4.083,34.110,-118.320,2
3.246,34.110,-118.320,4
2.397,34.110,-118.320,4
2.215,34.110,-118.330,4
3.064,34.110,-118.330,4
8.233,34.110,-118.330,3
4.083,34.130,-118.320,2
6.035,34.120,-118.330,2
6.674,34.130,-118.340,2
4.096,34.140,-118.320,2
3.697,34.110,-118.340,4
3.358,34.100,-118.350,4
2.976,34.100,-118.360,4
3.018,34.100,-118.360,4
2.804,34.100,-118.350,4
2.646,34.100,-118.350,4
3.904,34.100,-118.350,4
2.325,34.100,-118.350,4
1.845,34.100,-118.350,4
4.357,34.110,-118.340,2
1.821,34.100,-118.340,4
1.543,34.100,-118.340,4
2.543,34.100,-118.340,4
1.510,34.100,-118.330,4
1.316,34.100,-118.330,4
1.690,34.100,-118.310,4
1.731,34.100,-118.320,4
1.935,34.100,-118.300,4
1.611,34.100,-118.300,4
1.533,34.100,-118.310,4
1.705,34.100,-118.310,4
1.625,34.100,-118.330,4
2.089,34.100,-118.330,4
1.401,34.100,-118.320,4
1.633,34.090,-118.320,4
2.140,34.090,-118.330,4
2.187,34.100,-118.330,4
1.625,34.100,-118.310,4
1.821,34.090,-118.310,4
1.898,34.090,-118.310,4
1.858,34.090,-118.310,4
2.034,34.090,-118.320,4
2.556,34.090,-118.320,4
1.732,34.100,-118.320,4
2.056,34.090,-118.320,4
1.528,34.100,-118.320,4
1.828,34.100,-118.320,4
2.231,34.100,-118.320,4
1.708,34.100,-118.300,4
1.816,34.090,-118.300,4
1.241,34.090,-118.310,4
1.764,34.100,-118.300,4
1.930,34.100,-118.300,4
1.751,34.090,-118.290,4
2.261,34.090,-118.300,4
2.705,34.100,-118.290,4
2.332,34.090,-118.290,4
3.036,34.090,-118.280,4
1.984,34.090,-118.290,4
1.977,34.090,-118.290,4
2.047,34.090,-118.290,4
2.013,34.090,-118.290,4
1.806,34.090,-118.290,4
1.906,34.090,-118.290,4
2.193,34.090,-118.300,4
1.450,34.090,-118.300,4
2.031,34.090,-118.300,4
2.152,34.090,-118.310,4
2.000,34.090,-118.310,4
1.520,34.090,-118.310,4
1.676,34.090,-118.320,4
2.004,34.090,-118.320,4
1.879,34.090,-118.320,4
3.695,34.090,-118.330,4
1.438,34.090,-118.330,4
1.991,34.090,-118.330,4
2.357,34.090,-118.340,4
2.200,34.090,-118.340,4
3.108,34.080,-118.340,4
3.295,34.090,-118.340,4
10.366,34.080,-118.340,3
2.802,34.090,-118.350,4
3.847,34.080,-118.350,4
3.814,34.080,-118.350,4
2.598,34.090,-118.350,4
4.583,34.080,-118.350,2
3.282,34.080,-118.360,4
3.125,34.080,-118.320,4
3.508,34.080,-118.330,4
3.243,34.080,-118.330,4
2.242,34.080,-118.310,4
1.754,34.080,-118.310,4
2.420,34.080,-118.320,4
2.754,34.080,-118.310,4
3.370,34.080,-118.320,4
4.143,34.080,-118.320,2
1.877,34.080,-118.300,4
2.177,34.080,-118.300,4
2.897,34.080,-118.310,4
2.704,34.080,-118.310,4
1.525,34.080,-118.290,4
1.849,34.080,-118.290,4
1.569,34.080,-118.300,4
2.385,34.080,-118.300,4
2.400,34.080,-118.290,4
1.929,34.080,-118.290,4
11.615,34.120,-118.370,3
8.514,34.120,-118.360,3
4.172,34.110,-118.350,2
6.519,34.110,-118.360,2
7.113,34.110,-118.380,2
8.584,34.110,-118.370,3
2.559,34.100,-118.360,4
15.000,34.100,-118.370,3
9.309,34.100,-118.380,3
8.944,34.100,-118.390,3
4.321,34.090,-118.390,2
2.964,34.090,-118.360,4
1.994,34.080,-118.360,4
3.978,34.080,-118.370,4
3.215,34.080,-118.370,4
2.894,34.090,-118.370,4
3.386,34.080,-118.360,4
5.752,34.080,-118.370,2
6.034,34.080,-118.370,2
3.658,34.100,-118.260,4
4.072,34.100,-118.260,2
6.446,34.100,-118.270,2
5.778,34.100,-118.270,2
2.978,34.110,-118.270,4
4.202,34.110,-118.280,2
5.412,34.110,-118.280,2
4.578,34.110,-118.280,2
4.060,34.100,-118.280,2
4.713,34.100,-118.270,2
3.096,34.100,-118.280,4
2.342,34.100,-118.280,4
2.788,34.100,-118.280,4
4.167,34.090,-118.270,2
3.967,34.090,-118.270,4
2.333,34.090,-118.280,4
3.785,34.090,-118.270,4
3.643,34.090,-118.260,4
3.845,34.090,-118.260,4
4.625,34.090,-118.270,2
2.971,34.090,-118.270,4
2.382,34.080,-118.260,4
2.438,34.080,-118.260,4
3.504,34.080,-118.260,4
2.391,34.080,-118.270,4
2.021,34.070,-118.260,4
2.625,34.070,-118.260,4
1.702,34.070,-118.270,4
2.552,34.080,-118.270,4
2.718,34.080,-118.270,4
2.942,34.080,-118.280,4
2.618,34.080,-118.280,4
3.239,34.080,-118.270,4
1.870,34.070,-118.270,4
3.161,34.080,-118.280,4
2.443,34.090,-118.280,4
2.875,34.080,-118.280,4
2.737,34.080,-118.280,4
2.468,34.090,-118.280,4
1.972,34.070,-118.230,4
3.194,34.070,-118.230,4
4.984,34.080,-118.240,2
4.025,34.080,-118.240,4
2.644,34.090,-118.230,4
2.692,34.090,-118.230,4
2.605,34.090,-118.230,4
3.560,34.090,-118.250,4
3.750,34.090,-118.250,4
2.111,34.080,-118.250,4
2.614,34.080,-118.250,4
2.634,34.090,-118.250,4
2.935,34.090,-118.250,4
1.794,34.080,-118.260,4
2.543,34.080,-118.260,4
3.186,34.090,-118.250,4
1.921,34.080,-118.260,4
2.404,34.070,-118.260,4
2.763,34.070,-118.260,4
1.903,34.070,-118.250,4
2.000,34.070,-118.250,4
1.549,34.060,-118.250,4
1.614,34.070,-118.240,4
2.255,34.070,-118.250,4
2.394,34.070,-118.250,4
1.875,34.090,-118.220,4
1.817,34.080,-118.220,4
1.970,34.080,-118.220,4
2.341,34.080,-118.190,4
2.438,34.080,-118.200,4
1.994,34.070,-118.200,4
2.271,34.070,-118.200,4
2.291,34.080,-118.210,4
1.950,34.080,-118.210,4
2.534,34.090,-118.200,4
2.222,34.080,-118.200,4
4.239,34.100,-118.190,2
2.681,34.080,-118.210,4
1.612,34.090,-118.210,4
2.463,34.090,-118.210,4
1.988,34.090,-118.210,4
2.013,34.070,-118.220,4
1.746,34.070,-118.220,4
2.133,34.070,-118.210,4
2.413,34.070,-118.210,4
1.729,34.070,-118.210,4
2.386,34.070,-118.210,4
1.938,34.070,-118.210,4
1.878,34.060,-118.210,4
2.170,34.090,-118.160,4
3.115,34.100,-118.170,4
1.312,34.100,-118.170,4
3.398,34.090,-118.170,4
2.623,34.090,-118.180,4
3.378,34.090,-118.180,4
1.971,34.090,-118.190,4
4.875,34.100,-118.180,2
4.975,34.100,-118.180,2
4.785,34.100,-118.180,2
4.923,34.100,-118.180,2
2.917,34.080,-118.180,4
1.904,34.080,-118.190,4
3.024,34.070,-118.190,4
3.375,34.070,-118.190,4
2.513,34.060,-118.190,4
2.375,34.090,-118.160,4
3.144,34.090,-118.160,4
2.552,34.090,-118.170,4
2.235,34.090,-118.170,4
2.994,34.080,-118.180,4
2.328,34.080,-118.180,4
3.203,34.080,-118.160,4
3.228,34.080,-118.170,4
3.375,34.080,-118.170,4
2.684,34.070,-118.180,4
3.495,34.070,-118.170,4
3.577,34.070,-118.160,4
3.875,34.070,-118.170,4
2.608,34.060,-118.180,4
1.976,34.060,-118.190,4
1.187,34.060,-118.190,4
2.296,34.060,-118.200,4
2.114,34.060,-118.200,4
2.489,34.050,-118.200,4
1.667,34.050,-118.190,4
2.088,34.050,-118.200,4
3.212,34.050,-118.190,4
2.103,34.060,-118.200,4
2.361,34.060,-118.210,4
10.226,34.060,-118.220,3
1.071,34.050,-118.220,4
2.095,34.060,-118.210,4
2.234,34.060,-118.220,4
3.165,34.050,-118.220,4
1.612,34.050,-118.220,4
1.385,34.050,-118.210,4
2.520,34.050,-118.210,4
1.927,34.050,-118.210,4
2.121,34.050,-118.210,4
1.962,34.050,-118.200,4
1.921,34.050,-118.200,4
1.705,34.050,-118.200,4
2.020,34.050,-118.200,4
2.625,34.050,-118.200,4
2.771,34.050,-118.190,4
2.106,34.050,-118.190,4
2.290,34.050,-118.200,4
2.181,34.040,-118.190,4
1.969,34.040,-118.190,4
2.107,34.030,-118.190,4
3.264,34.030,-118.190,4
2.070,34.040,-118.200,4
3.762,34.040,-118.200,4
2.372,34.030,-118.200,4
1.822,34.040,-118.200,4
2.181,34.040,-118.200,4
1.689,34.040,-118.200,4
1.033,34.040,-118.200,4
2.186,34.040,-118.210,4
2.245,34.040,-118.210,4
2.800,34.040,-118.210,4
1.632,34.050,-118.210,4
2.192,34.040,-118.210,4
1.940,34.050,-118.220,4
2.546,34.050,-118.210,4
1.419,34.040,-118.220,4
1.200,34.050,-118.220,4
1.516,34.040,-118.220,4
1.940,34.040,-118.210,4
2.279,34.040,-118.210,4
1.812,34.030,-118.220,4
2.657,34.030,-118.210,4
2.527,34.030,-118.210,4
2.208,34.030,-118.210,4
2.266,34.030,-118.210,4
1.925,34.030,-118.200,4
2.750,34.020,-118.200,4
2.347,34.030,-118.200,4
2.727,34.030,-118.200,4
1.411,34.030,-118.200,4
2.688,34.020,-118.210,4
2.357,34.020,-118.190,4
2.394,34.020,-118.200,4
1.625,34.020,-118.200,4
3.754,34.020,-118.200,4
7.575,34.020,-118.210,2
1.361,34.020,-118.210,4
2.531,34.050,-118.230,4
0.829,34.050,-118.240,4
1.077,34.040,-118.240,4
1.198,34.060,-118.240,4
1.023,34.060,-118.240,4
1.740,34.060,-118.240,4
0.677,34.050,-118.250,4
0.813,34.050,-118.250,4
5.308,34.060,-118.250,2
4.097,34.050,-118.260,2
2.462,34.040,-118.260,4
1.776,34.060,-118.250,4
1.489,34.060,-118.260,4
1.863,34.060,-118.260,4
1.844,34.070,-118.260,4
2.261,34.070,-118.260,4
2.523,34.070,-118.260,4
2.345,34.060,-118.260,4
1.585,34.060,-118.260,4
2.344,34.070,-118.270,4
1.589,34.060,-118.270,4
2.344,34.070,-118.270,4
2.114,34.070,-118.270,4
1.982,34.060,-118.270,4
2.398,34.070,-118.270,4
1.923,34.070,-118.280,4
2.463,34.070,-118.280,4
2.255,34.070,-118.280,4
2.364,34.070,-118.280,4
2.017,34.070,-118.280,4
1.164,34.060,-118.280,4
1.720,34.060,-118.280,4
1.135,34.060,-118.270,4
1.324,34.060,-118.270,4
1.494,34.060,-118.270,4
1.490,34.060,-118.270,4
1.724,34.060,-118.260,4
2.763,34.050,-118.270,4
0.956,34.050,-118.270,4
1.618,34.060,-118.280,4
1.112,34.060,-118.280,4
1.225,34.060,-118.280,4
1.787,34.050,-118.270,4
1.573,34.050,-118.270,4
1.462,34.050,-118.280,4
1.635,34.050,-118.280,4
1.441,34.050,-118.280,4
1.300,34.050,-118.280,4
1.480,34.050,-118.280,4
1.317,34.050,-118.270,4
1.704,34.040,-118.270,4
1.830,34.050,-118.270,4
1.201,34.050,-118.270,4
8.806,34.070,-118.320,3
15.000,34.060,-118.330,3
15.000,34.070,-118.330,3
15.000,34.070,-118.330,3
7.457,34.060,-118.340,2
3.481,34.060,-118.340,4
1.681,34.080,-118.290,4
2.539,34.070,-118.290,4
2.018,34.060,-118.290,4
1.641,34.070,-118.290,4
2.357,34.070,-118.290,4
1.925,34.080,-118.290,4
2.435,34.070,-118.300,4
1.824,34.070,-118.300,4
2.337,34.070,-118.300,4
3.425,34.070,-118.300,4
2.236,34.070,-118.310,4
2.622,34.080,-118.310,4
2.265,34.070,-118.310,4
11.219,34.070,-118.320,3
0.880,34.060,-118.310,4
5.739,34.060,-118.320,2
3.591,34.070,-118.320,4
15.000,34.060,-118.320,3
2.311,34.070,-118.310,4
1.699,34.060,-118.310,4
2.271,34.070,-118.300,4
2.367,34.070,-118.310,4
2.209,34.060,-118.300,4
1.904,34.060,-118.310,4
1.736,34.070,-118.290,4
1.883,34.070,-118.300,4
1.695,34.060,-118.300,4
1.555,34.060,-118.290,4
1.595,34.060,-118.290,4
2.164,34.060,-118.290,4
1.468,34.060,-118.300,4
1.931,34.060,-118.290,4
2.033,34.060,-118.300,4
1.821,34.060,-118.300,4
1.790,34.060,-118.300,4
2.820,34.060,-118.310,4
1.673,34.060,-118.310,4
2.055,34.060,-118.310,4
2.143,34.060,-118.310,4
2.028,34.060,-118.310,4
1.995,34.060,-118.310,4
3.552,34.050,-118.320,4
4.125,34.060,-118.320,2
4.592,34.060,-118.320,2
8.362,34.060,-118.330,3
3.375,34.050,-118.330,4
2.528,34.050,-118.330,4
2.174,34.050,-118.330,4
1.588,34.050,-118.320,4
1.992,34.050,-118.320,4
2.531,34.050,-118.310,4
3.141,34.050,-118.310,4
1.915,34.050,-118.300,4
1.721,34.050,-118.300,4
2.294,34.050,-118.310,4
2.141,34.050,-118.300,4
2.268,34.050,-118.300,4
1.387,34.050,-118.290,4
1.597,34.050,-118.290,4
1.932,34.050,-118.300,4
2.096,34.050,-118.300,4
1.847,34.050,-118.290,4
2.386,34.050,-118.290,4
2.053,34.050,-118.290,4
4.684,34.080,-118.350,2
4.890,34.070,-118.350,2
4.133,34.070,-118.350,2
5.863,34.070,-118.340,2
10.586,34.080,-118.340,3
15.000,34.080,-118.340,3
6.222,34.070,-118.340,2
4.162,34.070,-118.340,2
5.587,34.080,-118.340,2
3.264,34.080,-118.350,4
3.176,34.080,-118.360,4
2.962,34.080,-118.360,4
3.611,34.070,-118.350,4
3.359,34.070,-118.350,4
4.018,34.070,-118.350,4
3.572,34.070,-118.350,4
2.337,34.070,-118.360,4
4.702,34.070,-118.360,2
4.367,34.070,-118.370,2
3.426,34.070,-118.360,4
4.250,34.070,-118.370,2
5.240,34.070,-118.370,2
3.201,34.070,-118.370,4
3.168,34.070,-118.370,4
3.429,34.070,-118.370,4
3.399,34.080,-118.380,4
3.373,34.070,-118.380,4
3.557,34.070,-118.380,4
3.177,34.070,-118.340,4
2.472,34.060,-118.350,4
7.167,34.060,-118.340,2
3.917,34.050,-118.340,4
3.548,34.060,-118.340,4
3.717,34.060,-118.340,4
3.241,34.060,-118.350,4
3.717,34.060,-118.350,4
5.382,34.060,-118.350,2
2.678,34.050,-118.350,4
3.228,34.060,-118.350,4
3.250,34.060,-118.360,4
2.961,34.060,-118.360,4
4.519,34.060,-118.370,2
5.560,34.060,-118.370,2
3.147,34.060,-118.380,4
2.782,34.060,-118.380,4
2.823,34.060,-118.380,4
3.556,34.060,-118.380,4
3.086,34.050,-118.370,4
3.825,34.040,-118.370,4
4.005,34.050,-118.370,4
2.988,34.050,-118.370,4
5.086,34.060,-118.370,2
4.058,34.050,-118.370,2
3.625,34.050,-118.370,4
4.022,34.060,-118.370,4
3.382,34.050,-118.360,4
4.062,34.050,-118.360,2
3.281,34.050,-118.360,4
2.792,34.040,-118.360,4
3.333,34.050,-118.360,4
3.083,34.050,-118.360,4
3.071,34.050,-118.380,4
5.751,34.050,-118.390,2
4.240,34.050,-118.380,2
4.419,34.050,-118.380,2
4.896,34.050,-118.380,2
3.238,34.050,-118.380,4
3.096,34.050,-118.380,4
2.581,34.050,-118.350,4
2.098,34.050,-118.350,4
2.879,34.050,-118.360,4
2.566,34.050,-118.360,4
2.884,34.050,-118.350,4
3.194,34.050,-118.340,4
2.272,34.050,-118.340,4
3.643,34.050,-118.350,4
2.665,34.050,-118.340,4
2.532,34.040,-118.320,4
2.255,34.040,-118.320,4
2.353,34.040,-118.320,4
2.913,34.040,-118.330,4
2.071,34.050,-118.330,4
3.637,34.040,-118.330,4
2.741,34.050,-118.340,4
2.595,34.040,-118.340,4
2.225,34.040,-118.340,4
1.701,34.040,-118.340,4
1.869,34.040,-118.350,4
3.086,34.040,-118.350,4
2.171,34.040,-118.350,4
2.321,34.040,-118.360,4
3.516,34.040,-118.360,4
2.369,34.040,-118.350,4
2.108,34.030,-118.360,4
3.069,34.030,-118.370,4
2.054,34.040,-118.360,4
2.463,34.040,-118.350,4
1.900,34.030,-118.350,4
2.562,34.040,-118.350,4
2.600,34.040,-118.340,4
1.658,34.030,-118.340,4
1.941,34.040,-118.340,4
1.975,34.030,-118.350,4
2.593,34.040,-118.330,4
1.738,34.030,-118.330,4
2.628,34.040,-118.330,4
1.833,34.040,-118.320,4
2.026,34.040,-118.320,4
2.865,34.040,-118.320,4
2.105,34.030,-118.320,4
1.902,34.030,-118.330,4
3.013,34.030,-118.320,4
2.897,34.030,-118.320,4
3.173,34.030,-118.320,4
2.610,34.020,-118.320,4
2.030,34.020,-118.320,4
2.004,34.020,-118.320,4
1.878,34.020,-118.330,4
2.198,34.020,-118.330,4
1.643,34.030,-118.330,4
4.222,34.020,-118.340,2
3.536,34.020,-118.340,4
1.890,34.030,-118.350,4
2.227,34.030,-118.350,4
3.250,34.020,-118.350,4
1.993,34.030,-118.350,4
2.132,34.030,-118.360,4
1.832,34.030,-118.360,4
2.237,34.030,-118.360,4
1.645,34.030,-118.360,4
2.088,34.030,-118.360,4
3.364,34.030,-118.370,4
2.444,34.030,-118.340,4
2.516,34.020,-118.340,4
3.144,34.020,-118.340,4
3.431,34.030,-118.340,4
1.344,34.030,-118.340,4
1.716,34.020,-118.360,4
3.973,34.030,-118.370,4
2.615,34.020,-118.370,4
1.556,34.050,-118.280,4
2.170,34.040,-118.280,4
2.082,34.040,-118.290,4
1.857,34.050,-118.290,4
2.436,34.040,-118.290,4
1.722,34.040,-118.300,4
2.430,34.050,-118.300,4
1.279,34.050,-118.300,4
1.934,34.050,-118.310,4
2.116,34.050,-118.310,4
2.354,34.050,-118.310,4
2.405,34.040,-118.310,4
2.066,34.040,-118.310,4
0.835,34.030,-118.310,4
1.953,34.030,-118.320,4
2.583,34.040,-118.310,4
1.711,34.040,-118.300,4
2.006,34.040,-118.300,4
1.767,34.040,-118.310,4
2.041,34.040,-118.290,4
1.780,34.030,-118.300,4
2.152,34.040,-118.300,4
2.154,34.040,-118.290,4
2.147,34.040,-118.290,4
1.917,34.030,-118.290,4
2.067,34.030,-118.280,4
1.288,34.030,-118.290,4
1.022,34.030,-118.290,4
2.085,34.030,-118.290,4
0.747,34.030,-118.290,4
2.135,34.030,-118.290,4
2.025,34.030,-118.310,4
2.829,34.030,-118.310,4
2.450,34.020,-118.310,4
1.471,34.020,-118.310,4
2.452,34.020,-118.310,4
1.243,34.020,-118.310,4
2.157,34.030,-118.300,4
2.712,34.030,-118.300,4
1.230,34.030,-118.310,4
1.856,34.030,-118.300,4
2.117,34.030,-118.310,4
1.319,34.020,-118.310,4
2.298,34.020,-118.310,4
1.850,34.020,-118.300,4
2.087,34.020,-118.290,4
1.631,34.020,-118.300,4
1.578,34.020,-118.300,4
0.500,34.020,-118.280,4
1.755,34.030,-118.270,4
1.712,34.030,-118.270,4
1.609,34.040,-118.280,4
1.297,34.040,-118.280,4
1.417,34.040,-118.280,4
2.181,34.040,-118.280,4
1.604,34.050,-118.280,4
1.854,34.030,-118.280,4
1.798,34.030,-118.280,4
2.223,34.040,-118.280,4
1.875,34.020,-118.270,4
1.938,34.020,-118.280,4
0.923,34.020,-118.270,4
0.844,34.030,-118.280,4
1.299,34.030,-118.280,4
2.194,34.020,-118.250,4
1.833,34.030,-118.240,4
1.210,34.030,-118.260,4
2.191,34.030,-118.250,4
1.630,34.020,-118.250,4
1.565,34.020,-118.260,4
2.131,34.020,-118.260,4
1.838,34.020,-118.260,4
2.167,34.020,-118.260,4
1.313,34.020,-118.260,4
2.070,34.020,-118.260,4
1.560,34.020,-118.260,4
2.236,34.020,-118.260,4
1.913,34.020,-118.250,4
2.196,34.020,-118.250,4
1.240,34.010,-118.250,4
2.330,34.020,-118.250,4
1.849,34.020,-118.240,4
2.375,34.010,-118.240,4
1.893,34.010,-118.240,4
2.147,34.010,-118.250,4
1.781,34.010,-118.240,4
1.090,34.010,-118.250,4
1.286,34.010,-118.250,4
1.329,34.010,-118.250,4
1.742,34.010,-118.250,4
1.446,34.010,-118.250,4
1.465,34.010,-118.260,4
1.509,34.010,-118.260,4
1.907,34.010,-118.260,4
1.452,34.010,-118.270,4
2.178,34.010,-118.260,4
2.319,34.020,-118.270,4
1.865,34.010,-118.270,4
1.221,34.010,-118.270,4
1.433,34.010,-118.270,4
2.082,34.010,-118.270,4
2.148,34.000,-118.270,4
1.705,34.000,-118.270,4
1.750,34.000,-118.270,4
1.864,34.010,-118.260,4
1.622,34.000,-118.260,4
1.724,34.000,-118.250,4
1.638,34.000,-118.250,4
1.578,34.000,-118.250,4
1.303,34.000,-118.250,4
1.479,34.000,-118.250,4
1.206,34.000,-118.240,4
0.946,34.000,-118.240,4
2.281,34.000,-118.250,4
1.713,34.000,-118.240,4
1.875,33.990,-118.240,4
1.673,33.990,-118.240,4
1.556,33.990,-118.250,4
2.179,33.990,-118.250,4
0.894,34.000,-118.260,4
1.921,34.000,-118.260,4
1.852,34.000,-118.270,4
1.340,34.000,-118.270,4
1.892,34.000,-118.270,4
1.824,33.990,-118.260,4
1.690,33.990,-118.260,4
1.953,33.990,-118.270,4
1.489,33.990,-118.270,4
1.809,33.990,-118.270,4
1.882,34.010,-118.280,4
2.138,34.020,-118.280,4
1.167,34.010,-118.290,4
1.915,34.010,-118.300,4
1.245,34.020,-118.300,4
1.156,34.020,-118.290,4
1.670,34.020,-118.300,4
1.796,34.010,-118.300,4
1.739,34.010,-118.310,4
1.667,34.020,-118.310,4
1.696,34.020,-118.310,4
2.042,34.010,-118.310,4
1.685,34.020,-118.310,4
2.526,34.010,-118.310,4
1.821,34.010,-118.310,4
3.076,34.010,-118.310,4
2.394,34.010,-118.290,4
1.651,34.010,-118.290,4
1.688,34.000,-118.300,4
2.588,34.010,-118.300,4
2.062,34.010,-118.300,4
1.714,34.010,-118.280,4
2.340,34.000,-118.280,4
1.464,34.000,-118.290,4
1.604,34.010,-118.290,4
1.054,34.010,-118.290,4
1.866,34.010,-118.280,4
1.206,34.000,-118.280,4
1.218,34.010,-118.280,4
2.331,34.010,-118.280,4
2.125,34.000,-118.280,4
2.094,34.000,-118.280,4
1.278,34.000,-118.280,4
1.432,34.000,-118.280,4
2.161,34.000,-118.280,4
2.135,34.000,-118.290,4
1.235,34.000,-118.290,4
2.773,34.000,-118.290,4
1.181,34.000,-118.300,4
1.518,34.000,-118.300,4
2.081,34.000,-118.290,4
2.096,34.000,-118.300,4
3.050,34.000,-118.300,4
1.689,34.000,-118.310,4
2.000,34.000,-118.300,4
1.933,34.000,-118.310,4
2.112,34.000,-118.310,4
1.979,34.000,-118.310,4
1.656,33.990,-118.310,4
2.091,33.990,-118.310,4
2.234,33.990,-118.310,4
1.708,33.990,-118.310,4
1.585,33.990,-118.290,4
1.832,33.990,-118.300,4
1.985,33.990,-118.300,4
1.275,33.990,-118.280,4
2.054,33.990,-118.290,4
2.585,33.990,-118.280,4
1.716,33.990,-118.280,4
1.785,33.990,-118.280,4
2.667,34.010,-118.320,4
4.255,34.020,-118.320,2
3.391,34.020,-118.320,4
3.155,34.010,-118.320,4
2.402,34.010,-118.320,4
4.260,34.020,-118.330,2
3.773,34.010,-118.330,4
3.500,34.020,-118.330,4
2.493,34.010,-118.320,4
2.022,34.010,-118.330,4
1.923,34.010,-118.330,4
1.963,34.010,-118.330,4
1.950,34.000,-118.320,4
2.458,34.000,-118.320,4
2.205,34.000,-118.330,4
2.333,34.000,-118.330,4
0.930,34.000,-118.330,4
2.591,33.990,-118.320,4
1.978,33.990,-118.320,4
2.854,33.990,-118.330,4
3.208,33.990,-118.330,4
4.812,33.990,-118.340,2
2.188,33.990,-118.320,4
3.717,33.990,-118.320,4
2.827,33.990,-118.330,4
3.173,33.990,-118.340,4
2.175,33.980,-118.320,4
3.234,33.980,-118.320,4
1.973,33.980,-118.320,4
3.083,33.980,-118.320,4
1.881,33.980,-118.330,4
1.648,33.980,-118.330,4
1.847,33.980,-118.330,4
2.964,33.990,-118.340,4
2.932,33.980,-118.340,4
4.953,33.990,-118.350,2
3.824,33.980,-118.350,4
1.675,33.990,-118.340,4
2.240,33.980,-118.320,4
3.511,33.970,-118.320,4
1.707,33.980,-118.320,4
1.653,33.980,-118.330,4
2.536,33.970,-118.330,4
4.163,33.970,-118.330,2
3.864,34.020,-118.360,4
6.504,34.010,-118.360,2
4.403,34.020,-118.370,2
4.308,34.020,-118.380,2
0.870,34.020,-118.330,4
2.557,34.010,-118.340,4
1.794,34.010,-118.340,4
1.619,34.010,-118.340,4
4.036,34.020,-118.340,4
1.762,34.020,-118.350,4
1.514,34.020,-118.350,4
1.459,34.020,-118.350,4
3.663,34.010,-118.350,4
3.549,34.010,-118.350,4
3.250,34.000,-118.350,4
1.882,33.990,-118.280,4
1.462,33.990,-118.280,4
2.555,33.990,-118.290,4
1.052,33.980,-118.290,4
1.938,33.990,-118.290,4
1.165,33.990,-118.300,4
2.544,33.990,-118.300,4
1.956,33.980,-118.300,4
1.840,33.990,-118.300,4
5.114,33.980,-118.310,2
2.895,33.990,-118.310,4
2.000,33.980,-118.310,4
3.598,33.980,-118.310,4
1.825,33.980,-118.310,4
2.398,33.980,-118.310,4
2.214,33.980,-118.320,4
1.913,33.980,-118.290,4
3.444,33.980,-118.290,4
2.943,33.980,-118.300,4
1.661,33.980,-118.300,4
3.046,33.980,-118.300,4
2.938,33.980,-118.300,4
